iterations,best,worst,avg
1,35230.0,42157.0,37627.78
2,35230.0,74880.0,42416.834
3,35230.0,42196.0,35522.356
4,35230.0,42116.0,35610.924
5,35210.0,42895.0,35477.012
6,35210.0,42370.0,35601.594
7,35210.0,42725.0,35445.728
8,35210.0,42462.0,35430.596
9,35210.0,42392.0,35506.092
10,35205.0,42723.0,35511.892
11,35205.0,42259.0,35507.992
12,35205.0,42475.0,35579.136
13,35205.0,41922.0,35532.906
14,35189.0,42299.0,35477.474
15,35189.0,42935.0,35435.858
16,35189.0,42679.0,35466.954
17,35189.0,42525.0,35505.606
18,35189.0,41941.0,35585.692
19,35189.0,42668.0,35444.348
20,35189.0,42476.0,35469.38
21,35189.0,42418.0,35521.71
22,35166.0,41403.0,35435.788
23,35166.0,41836.0,35516.602
24,35166.0,44306.0,35928.472
25,35166.0,42403.0,35457.564
26,35166.0,42308.0,35455.894
27,35166.0,41932.0,35512.84
28,35166.0,42765.0,35412.958
29,35166.0,41868.0,35464.17
30,35038.0,42469.0,35365.682
31,35038.0,44447.0,35698.242
32,35038.0,46567.0,35961.21
33,35038.0,46579.0,35870.262
34,35038.0,42064.0,35271.35
35,35038.0,42817.0,35325.5
36,34819.0,41093.0,35188.124
37,34819.0,45455.0,35920.346
38,34819.0,42056.0,35039.864
39,34819.0,41067.0,35033.742
40,34819.0,41726.0,35071.558
41,34819.0,41874.0,35119.55
42,34819.0,41891.0,35098.304
43,34819.0,42155.0,35055.324
44,34736.0,41080.0,35070.954
45,34736.0,41874.0,35267.776
46,34736.0,41157.0,35030.154
47,34736.0,42251.0,34995.834
48,34736.0,42255.0,35073.814
49,34736.0,42189.0,35008.506
50,34736.0,41737.0,34988.766
51,34736.0,42466.0,34986.166
52,34719.0,42572.0,35029.518
53,34719.0,40374.0,35001.512
54,34719.0,41647.0,35251.352
55,34719.0,40684.0,35039.3
56,34689.0,41747.0,34937.352
57,34689.0,41617.0,35056.55
58,34689.0,43231.0,35378.46
59,34689.0,41857.0,34970.674
60,34689.0,42549.0,35056.924
61,34689.0,41380.0,34951.098
62,34689.0,42252.0,35002.886
63,34689.0,40299.0,34897.778
64,34689.0,41993.0,34979.298
65,34689.0,42293.0,34955.796
66,34689.0,41293.0,34981.776
67,34494.0,42386.0,34921.066
68,34494.0,42049.0,35017.542
69,34494.0,43827.0,35318.342
70,34432.0,40952.0,34711.168
71,34417.0,42212.0,34732.99
72,34355.0,41175.0,34805.844
73,34355.0,41809.0,34799.718
74,34287.0,41894.0,34633.948
75,34287.0,47955.0,35217.194
76,34287.0,48560.0,36045.786
77,34144.0,41363.0,34587.67
78,34112.0,41470.0,34627.406
79,34112.0,41625.0,34538.906
80,34078.0,41326.0,34398.058
81,34078.0,41601.0,34491.18
82,34078.0,41773.0,34428.846
83,34078.0,40729.0,34352.432
84,34078.0,41193.0,34366.104
85,34031.0,40120.0,34382.418
86,34031.0,41151.0,34381.072
87,34023.0,41654.0,34401.104
88,34023.0,41656.0,34332.132
89,34023.0,40709.0,34354.026
90,34023.0,40731.0,34363.868
91,34023.0,41298.0,34330.768
92,34023.0,41217.0,34275.038
93,34023.0,40513.0,34274.358
94,34023.0,41024.0,34340.55
95,34023.0,40563.0,34335.442
96,34023.0,41371.0,34346.848
97,34023.0,41436.0,34334.32
98,33909.0,40121.0,34314.696
99,33909.0,41106.0,34306.588
100,33909.0,40511.0,34119.192
101,33909.0,41112.0,34157.646
102,33909.0,40928.0,34153.174
103,33909.0,41323.0,34117.172
104,33909.0,41174.0,34264.386
105,33909.0,39566.0,34186.75
106,33909.0,40466.0,34132.272
107,33853.0,40880.0,34138.804
108,33853.0,40371.0,34215.466
109,33853.0,41402.0,34272.478
110,33853.0,40663.0,34083.73
111,33745.0,41190.0,34164.546
112,33745.0,41472.0,34205.334
113,33745.0,41278.0,34069.0
114,33745.0,40606.0,34155.226
115,33745.0,40829.0,33927.812
116,33745.0,40681.0,33979.02
117,33745.0,40938.0,34006.164
118,33745.0,41170.0,34034.668
119,33509.0,41370.0,34019.222
120,33509.0,40880.0,33807.958
121,33509.0,40635.0,33859.922
122,33509.0,39822.0,33768.088
123,33509.0,41288.0,33759.096
124,33509.0,40104.0,33735.632
125,33509.0,40003.0,33709.684
126,33509.0,40318.0,33770.532
127,33509.0,40554.0,33713.444
128,33509.0,40755.0,33794.246
129,33509.0,40168.0,33792.608
130,33509.0,41127.0,33789.064
131,33509.0,41262.0,33783.566
132,33509.0,41022.0,33877.54
133,33509.0,41602.0,33860.06
134,33327.0,40990.0,33877.228
135,33327.0,38782.0,33584.558
136,33327.0,40951.0,33675.522
137,33327.0,40648.0,33507.94
138,33327.0,40331.0,33578.052
139,33327.0,40470.0,33634.062
140,33327.0,40229.0,33679.852
141,33327.0,40656.0,33678.642
142,33327.0,40219.0,33590.604
143,33327.0,40448.0,33596.73
144,33327.0,40515.0,33608.818
145,33327.0,40900.0,33519.576
146,33327.0,40284.0,33571.468
147,33327.0,40583.0,33640.954
148,33327.0,40837.0,33630.978
149,33327.0,39882.0,33542.358
150,33327.0,40648.0,33694.044
151,33327.0,39878.0,33605.362
152,33327.0,40154.0,33676.478
153,33327.0,39119.0,33545.214
154,33327.0,40451.0,33664.124
155,33304.0,40850.0,33659.154
156,33304.0,41009.0,33600.168
157,33304.0,41445.0,33534.874
158,33304.0,40475.0,33596.428
159,33304.0,40729.0,33613.168
160,33304.0,39043.0,33523.356
161,33304.0,39899.0,33552.192
162,33304.0,39305.0,33500.138
163,33304.0,39361.0,33582.282
164,33304.0,40676.0,33617.826
165,33304.0,41299.0,33587.382
166,33304.0,40332.0,33618.862
167,33304.0,39855.0,33577.238
168,33304.0,39409.0,33624.556
169,33304.0,40299.0,33622.212
170,33304.0,39794.0,33565.316
171,33304.0,40665.0,33630.562
172,33304.0,40165.0,33575.884
173,33304.0,40467.0,33509.796
174,33304.0,40067.0,33578.874
175,33304.0,40871.0,33562.626
176,33304.0,39691.0,33482.01
177,33304.0,40160.0,33533.392
178,33304.0,39978.0,33572.186
179,33304.0,40238.0,33575.752
180,33304.0,40350.0,33592.56
181,33304.0,40305.0,33545.116
182,33304.0,41191.0,33617.322
183,33304.0,40095.0,33533.37
184,33304.0,40847.0,33555.638
185,33304.0,40718.0,33519.82
186,33304.0,40305.0,33646.63
187,33304.0,40121.0,33566.362
188,33304.0,39971.0,33553.446
189,33304.0,40636.0,33550.394
190,33304.0,40552.0,33607.566
191,33304.0,40696.0,33582.374
192,33304.0,40929.0,33589.128
193,33304.0,41009.0,33637.918
194,33304.0,40528.0,33524.814
195,33304.0,40922.0,33635.284
196,33304.0,40180.0,33596.802
197,33304.0,40043.0,33623.57
198,33304.0,40571.0,33509.786
199,33304.0,39484.0,33617.952
200,33304.0,40517.0,33536.042
201,33304.0,40377.0,33569.422
202,33304.0,39958.0,33562.644
203,33304.0,40694.0,33632.272
204,33304.0,39745.0,33608.898
205,33304.0,39775.0,33590.244
206,33304.0,41034.0,33628.854
207,33304.0,40377.0,33593.748
208,33304.0,40822.0,33626.41
209,33304.0,40517.0,33586.262
210,33304.0,40811.0,33596.94
211,33304.0,39540.0,33543.816
212,33304.0,40855.0,33571.022
213,33304.0,40123.0,33578.948
214,33304.0,39673.0,33592.482
215,33304.0,40954.0,33514.906
216,33304.0,40533.0,33607.064
217,33304.0,39523.0,33570.008
218,33304.0,40339.0,33566.056
219,33304.0,40467.0,33619.44
220,33304.0,40244.0,33568.282
221,33304.0,41655.0,33603.848
222,33304.0,40173.0,33567.696
223,33304.0,40097.0,33567.926
224,33304.0,40341.0,33505.438
225,33304.0,40641.0,33562.34
226,33304.0,40558.0,33599.832
227,33304.0,40822.0,33585.354
228,33304.0,40142.0,33636.214
229,33304.0,40492.0,33589.132
230,33304.0,40298.0,33531.644
231,33304.0,40582.0,33751.938
232,33285.0,40735.0,33612.466
233,33285.0,40452.0,33689.632
234,33222.0,40139.0,33807.732
235,33222.0,39504.0,33545.338
236,33222.0,39900.0,33535.72
237,33222.0,40736.0,33519.482
238,33222.0,39458.0,33404.27
239,33222.0,40548.0,33515.112
240,33222.0,40289.0,33551.188
241,33222.0,40344.0,33565.154
242,33222.0,40451.0,33541.834
243,33222.0,40261.0,33360.756
244,33222.0,40711.0,33556.768
245,33222.0,40209.0,33486.974
246,33222.0,40285.0,33615.194
247,33222.0,40169.0,33489.952
248,33222.0,40129.0,33539.33
249,33222.0,40496.0,33449.744
250,33222.0,40839.0,33475.646
251,33222.0,40263.0,33539.258
252,33222.0,40285.0,33429.686
253,33222.0,40490.0,33478.234
254,33222.0,40459.0,33514.724
255,33222.0,40510.0,33558.98
256,33222.0,40261.0,33462.682
257,33222.0,39847.0,33469.488
258,33222.0,39931.0,33511.706
259,33222.0,39295.0,33429.138
260,33222.0,40014.0,33497.618
261,33222.0,40638.0,33495.354
262,33222.0,40057.0,33485.83
263,33222.0,40959.0,33446.658
264,33222.0,41303.0,33552.342
265,33222.0,40986.0,33542.108
266,33222.0,39834.0,33486.862
267,33151.0,40107.0,33522.788
268,33151.0,40530.0,33564.554
269,33151.0,40136.0,33504.758
270,33151.0,39893.0,33452.178
271,33151.0,40637.0,33459.158
272,33151.0,40228.0,33295.93
273,33151.0,39596.0,33500.912
274,33070.0,40020.0,33458.158
275,33070.0,40444.0,33505.8
276,33070.0,40636.0,33890.41
277,33070.0,40794.0,33461.34
278,33070.0,39770.0,33263.794
279,33070.0,39473.0,33381.414
280,33070.0,40447.0,33371.722
281,33070.0,40128.0,33337.372
282,33070.0,40109.0,33353.43
283,33021.0,40329.0,33287.584
284,33021.0,39815.0,33364.158
285,33021.0,40122.0,33430.524
286,33021.0,40263.0,33353.616
287,33021.0,40065.0,33298.076
288,32778.0,39871.0,33273.718
289,32778.0,39135.0,33293.634
290,32778.0,39868.0,33209.97
291,32730.0,38850.0,33044.078
292,32730.0,39902.0,33093.46
293,32730.0,39778.0,33008.288
294,32730.0,40590.0,33052.134
295,32730.0,40576.0,32952.932
296,32713.0,39804.0,33092.534
297,32713.0,39691.0,33046.96
298,32713.0,39559.0,32998.658
299,32713.0,39841.0,32952.75
300,32713.0,40070.0,33015.874
301,32713.0,40445.0,32947.658
302,32713.0,39762.0,33121.212
303,32713.0,39507.0,32955.214
304,32713.0,39507.0,32999.582
305,32682.0,39569.0,32999.318
306,32682.0,38916.0,33010.198
307,32682.0,39861.0,33142.302
308,32682.0,39842.0,33016.96
309,32682.0,40276.0,32942.286
310,32682.0,40110.0,32932.468
311,32682.0,39219.0,32917.22
312,32682.0,39363.0,32960.976
313,32682.0,39853.0,33046.12
314,32682.0,39995.0,32928.726
315,32682.0,38556.0,32943.89
316,32682.0,39742.0,33032.86
317,32682.0,38714.0,32952.152
318,32682.0,40303.0,32987.994
319,32682.0,39473.0,33005.788
320,32682.0,39771.0,32944.312
321,32682.0,39590.0,32941.158
322,32682.0,40057.0,33018.802
323,32682.0,39857.0,33021.21
324,32650.0,39127.0,32960.474
325,32650.0,40662.0,33029.848
326,32650.0,40025.0,33017.594
327,32650.0,39689.0,32901.146
328,32650.0,39632.0,32962.842
329,32650.0,39999.0,32983.228
330,32650.0,39957.0,32966.462
331,32650.0,39500.0,32913.154
332,32650.0,39639.0,32899.768
333,32650.0,39025.0,32881.64
334,32650.0,40210.0,32874.304
335,32650.0,39575.0,32918.636
336,32650.0,39306.0,32947.456
337,32650.0,39987.0,32945.026
338,32650.0,40168.0,32853.012
339,32650.0,39811.0,32932.692
340,32650.0,39467.0,32942.328
341,32650.0,39774.0,32989.032
342,32650.0,40078.0,32984.548
343,32650.0,39189.0,32987.76
344,32650.0,39882.0,32929.218
345,32650.0,39925.0,32944.786
346,32650.0,39270.0,32875.004
347,32650.0,39033.0,32920.666
348,32650.0,39318.0,32877.396
349,32650.0,39149.0,32961.882
350,32650.0,40164.0,33002.102
351,32650.0,39744.0,32915.438
352,32650.0,38835.0,32885.872
353,32650.0,39952.0,32910.474
354,32650.0,39485.0,32907.87
355,32650.0,39422.0,32932.674
356,32650.0,39596.0,32906.292
357,32650.0,39797.0,32927.156
358,32650.0,38739.0,32885.65
359,32650.0,39693.0,32869.544
360,32650.0,40139.0,32987.52
361,32650.0,40114.0,32937.898
362,32650.0,39603.0,32970.688
363,32650.0,40025.0,32932.492
364,32650.0,38782.0,32926.094
365,32650.0,39699.0,32870.222
366,32650.0,40165.0,32982.094
367,32650.0,39352.0,32878.054
368,32650.0,39734.0,32950.404
369,32650.0,39556.0,33003.958
370,32650.0,39571.0,32903.584
371,32650.0,40106.0,33005.454
372,32650.0,39722.0,32866.62
373,32650.0,39685.0,32851.494
374,32650.0,39865.0,33002.128
375,32650.0,39908.0,32932.798
376,32650.0,39653.0,32879.264
377,32650.0,40189.0,32877.488
378,32650.0,39021.0,32902.128
379,32650.0,39975.0,32935.556
380,32650.0,39144.0,33012.822
381,32650.0,40392.0,32963.356
382,32650.0,39621.0,33026.576
383,32650.0,40163.0,32967.23
384,32650.0,39644.0,32911.29
385,32650.0,40274.0,32861.028
386,32650.0,40510.0,33003.296
387,32650.0,39707.0,32905.758
388,32650.0,40213.0,32969.77
389,32650.0,39699.0,32834.436
390,32650.0,39268.0,32895.932
391,32650.0,39917.0,32917.462
392,32650.0,38968.0,32914.87
393,32650.0,40731.0,32920.596
394,32650.0,39858.0,33031.13
395,32618.0,39817.0,32866.632
396,32618.0,39635.0,32935.978
397,32618.0,39547.0,32925.632
398,32514.0,39680.0,32903.12
399,32514.0,40360.0,32980.696
400,32514.0,40360.0,32889.902
401,32514.0,39783.0,32972.272
402,32514.0,39054.0,32730.822
403,32514.0,39321.0,32825.202
404,32514.0,40021.0,32816.604
405,32514.0,39666.0,32753.154
406,32514.0,39864.0,32821.116
407,32514.0,39327.0,32986.87
408,32514.0,39346.0,32776.11
409,32514.0,38889.0,32787.174
410,32514.0,40045.0,32880.91
411,32514.0,39977.0,32848.52
412,32514.0,39555.0,32689.26
413,32514.0,39330.0,32778.872
414,32514.0,39576.0,32828.98
415,32514.0,39637.0,32805.382
416,32514.0,39564.0,32783.362
417,32514.0,40209.0,32795.054
418,32514.0,39051.0,32793.65
419,32514.0,39551.0,32859.14
420,32514.0,39854.0,32737.206
421,32514.0,38270.0,32725.34
422,32514.0,39284.0,32789.748
423,32514.0,40374.0,32791.826
424,32514.0,39141.0,32810.904
425,32514.0,39571.0,32815.31
426,32514.0,39465.0,32839.382
427,32514.0,39653.0,32841.45
428,32514.0,39557.0,32827.236
429,32514.0,40256.0,32815.148
430,32514.0,39942.0,32749.312
431,32514.0,40256.0,32835.4
432,32514.0,40212.0,32803.772
433,32514.0,39628.0,32847.604
434,32514.0,39578.0,32822.388
435,32514.0,40534.0,32806.548
436,32514.0,38964.0,32777.032
437,32345.0,38666.0,32757.962
438,32345.0,39682.0,32863.678
439,32345.0,39391.0,32701.068
440,32345.0,39645.0,32633.12
441,32345.0,38720.0,32639.928
442,32345.0,39369.0,32706.846
443,32345.0,39506.0,32575.58
444,32345.0,39429.0,32576.512
445,32345.0,39302.0,32634.508
446,32345.0,39567.0,32671.434
447,32345.0,38748.0,32613.374
448,32345.0,38456.0,32641.75
449,32345.0,39270.0,32631.662
450,32345.0,39891.0,32636.686
451,32345.0,39779.0,32650.806
452,32312.0,38313.0,32657.202
453,32312.0,39685.0,32611.96
454,32312.0,40486.0,32803.036
455,32312.0,39164.0,32626.762
456,32312.0,38869.0,32671.742
457,32312.0,38731.0,32591.268
458,32312.0,39550.0,32546.738
459,32312.0,39464.0,32574.71
460,32312.0,40151.0,32559.882
461,32312.0,39630.0,32609.776
462,32312.0,39358.0,32539.164
463,32312.0,39567.0,32614.056
464,32312.0,39469.0,32525.028
465,32312.0,39527.0,32674.222
466,32312.0,39124.0,32580.226
467,32312.0,40151.0,32628.31
468,32312.0,38422.0,32511.16
469,32312.0,39600.0,32574.242
470,32270.0,39046.0,32637.126
471,32270.0,39897.0,32649.108
472,32270.0,39483.0,32635.836
473,32270.0,39037.0,32535.116
474,32270.0,40000.0,32611.172
475,32270.0,38507.0,32476.836
476,32270.0,39620.0,32560.176
477,32270.0,39789.0,32532.34
478,32270.0,39380.0,32600.204
479,32270.0,39895.0,32555.15
480,32270.0,39742.0,32601.88
481,32270.0,39208.0,32608.536
482,32270.0,39552.0,32598.886
483,32270.0,40351.0,32566.848
484,32270.0,39406.0,32518.424
485,32270.0,39699.0,32596.984
486,32270.0,39570.0,32613.294
487,32270.0,40000.0,32567.248
488,32270.0,39364.0,32560.062
489,32270.0,39804.0,32576.666
490,32270.0,37713.0,32467.86
491,32270.0,39684.0,32562.112
492,32270.0,39788.0,32601.308
493,32270.0,39337.0,32501.43
494,32270.0,39599.0,32566.72
495,32270.0,39155.0,32481.876
496,32270.0,39082.0,32588.5
497,32270.0,39858.0,32525.176
498,32270.0,38783.0,32549.27
499,32270.0,39783.0,32606.594
500,32270.0,39539.0,32574.332
501,32270.0,39760.0,32606.146
502,32270.0,39887.0,32555.598
503,32270.0,38591.0,32509.324
504,32270.0,39994.0,32498.892
505,32270.0,38865.0,32591.534
506,32270.0,38342.0,32514.98
507,32270.0,39785.0,32603.708
508,32270.0,39620.0,32459.304
509,32270.0,39709.0,32527.076
510,32270.0,39499.0,32573.08
511,32270.0,39254.0,32495.838
512,32270.0,39830.0,32550.804
513,32270.0,39079.0,32550.174
514,32270.0,39975.0,32579.374
515,32270.0,39147.0,32470.948
516,32270.0,38737.0,32620.78
517,32270.0,38630.0,32474.704
518,32270.0,39789.0,32529.362
519,32270.0,39676.0,32521.3
520,32270.0,39477.0,32587.262
521,32270.0,39529.0,32609.078
522,32270.0,39544.0,32495.018
523,32270.0,39492.0,32602.092
524,32270.0,38004.0,32514.79
525,32270.0,39662.0,32600.674
526,32270.0,39566.0,32457.81
527,32270.0,38786.0,32551.596
528,32270.0,39610.0,32615.236
529,32270.0,38993.0,32596.38
530,32270.0,39313.0,32571.214
531,32270.0,39221.0,32520.19
532,32270.0,39139.0,32491.296
533,32270.0,39722.0,32567.974
534,32270.0,39784.0,32567.594
535,32270.0,39513.0,32493.93
536,32270.0,39412.0,32509.226
537,32270.0,38845.0,32441.172
538,32270.0,39272.0,32471.022
539,32270.0,38830.0,32550.536
540,32270.0,39676.0,32629.584
541,32270.0,39873.0,32469.626
542,32270.0,39485.0,32601.32
543,32270.0,39537.0,32520.49
544,32270.0,38874.0,32612.37
545,32270.0,39641.0,32657.218
546,32270.0,39029.0,32607.834
547,32270.0,38766.0,32547.642
548,32270.0,38658.0,32467.482
549,32270.0,38753.0,32544.43
550,32270.0,39669.0,32491.208
551,32270.0,38959.0,32639.382
552,32270.0,39539.0,32526.218
553,32270.0,39426.0,32545.202
554,32270.0,38414.0,32485.854
555,32270.0,39106.0,32569.912
556,32270.0,39710.0,32611.292
557,32270.0,38988.0,32535.648
558,32270.0,39726.0,32547.038
559,32270.0,39513.0,32528.36
560,32270.0,39321.0,32445.372
561,32270.0,39619.0,32534.354
562,32270.0,39688.0,32600.61
563,32270.0,39329.0,32558.184
564,32270.0,40023.0,32556.932
565,32270.0,39920.0,32558.9
566,32270.0,39662.0,32651.552
567,32270.0,39676.0,32541.454
568,32158.0,39887.0,32607.208
569,32158.0,39319.0,32524.508
570,32158.0,38973.0,32537.358
571,32158.0,38757.0,32427.308
572,32158.0,38477.0,32427.02
573,32158.0,39565.0,32417.294
574,32158.0,39547.0,32420.418
575,32158.0,39380.0,32512.146
576,32158.0,39646.0,32477.46
577,32158.0,38689.0,32520.72
578,32158.0,39210.0,32298.512
579,32158.0,39003.0,32544.98
580,32158.0,39761.0,32446.19
581,32149.0,39701.0,32444.39
582,32112.0,39220.0,32353.448
583,32112.0,38494.0,32479.9
584,32112.0,38903.0,32464.51
585,32112.0,39643.0,32479.254
586,32112.0,39055.0,32411.434
587,32112.0,39394.0,32387.724
588,32112.0,38018.0,32415.892
589,32112.0,39599.0,32426.118
590,32112.0,39386.0,32418.606
591,32112.0,39357.0,32360.432
592,32112.0,39415.0,32359.106
593,32112.0,37894.0,32424.224
594,32112.0,38961.0,32402.66
595,32084.0,38051.0,32372.8
596,32084.0,39004.0,32365.674
597,32084.0,39703.0,32332.826
598,32084.0,39164.0,32464.612
599,31832.0,39529.0,32344.088
600,31832.0,39097.0,32347.392
601,31832.0,39308.0,32268.352
602,31832.0,38520.0,32060.744
603,31832.0,38870.0,32200.938
604,31832.0,38884.0,32117.322
605,31832.0,38515.0,32123.362
606,31832.0,39322.0,32183.462
607,31832.0,39329.0,32079.092
608,31832.0,39375.0,32178.58
609,31832.0,38697.0,32160.89
610,31832.0,39371.0,32102.034
611,31832.0,39113.0,32185.85
612,31832.0,38741.0,32053.794
613,31832.0,39257.0,32157.976
614,31832.0,39144.0,32163.348
615,31832.0,38709.0,32133.752
616,31832.0,39671.0,32255.318
617,31832.0,39126.0,32087.512
618,31832.0,39435.0,32105.27
619,31832.0,37894.0,32096.222
620,31832.0,39350.0,32078.246
621,31832.0,39075.0,32121.786
622,31832.0,38958.0,32119.692
623,31832.0,38951.0,32065.658
624,31832.0,38602.0,32070.48
625,31832.0,38023.0,32097.47
626,31809.0,38805.0,32077.004
627,31809.0,39172.0,32207.66
628,31809.0,38915.0,32048.332
629,31809.0,38590.0,32041.73
630,31809.0,40575.0,32225.484
631,31809.0,39117.0,32074.512
632,31809.0,38654.0,32137.868
633,31809.0,37798.0,32131.068
634,31809.0,38326.0,32081.746
635,31809.0,38961.0,32095.378
636,31809.0,39472.0,32141.556
637,31809.0,37871.0,32082.062
638,31809.0,39042.0,32137.07
639,31809.0,39789.0,32046.156
640,31809.0,39051.0,32136.306
641,31809.0,39090.0,32175.618
642,31809.0,38532.0,32139.118
643,31809.0,38850.0,32084.484
644,31809.0,39049.0,32194.716
645,31809.0,38315.0,32008.488
646,31809.0,38804.0,32091.33
647,31809.0,39412.0,32095.408
648,31809.0,38655.0,32099.368
649,31809.0,38151.0,32096.556
650,31809.0,38718.0,32165.26
651,31809.0,38193.0,32052.642
652,31809.0,38782.0,32049.414
653,31809.0,39426.0,32168.912
654,31809.0,39285.0,32167.076
655,31809.0,38624.0,32057.022
656,31809.0,38908.0,32035.192
657,31809.0,38741.0,32103.398
658,31809.0,38711.0,32134.512
659,31675.0,39634.0,32124.054
660,31675.0,39117.0,32089.01
661,31675.0,39407.0,32051.018
662,31675.0,38670.0,31915.918
663,31675.0,38466.0,31995.166
664,31675.0,38723.0,31963.1
665,31675.0,39428.0,32028.674
666,31675.0,39290.0,31903.802
667,31675.0,39163.0,31949.374
668,31675.0,38339.0,31950.166
669,31675.0,38838.0,31915.522
670,31675.0,39454.0,31964.85
671,31675.0,38933.0,32016.078
672,31675.0,39164.0,31958.886
673,31675.0,39511.0,31993.122
674,31675.0,38989.0,31882.478
675,31675.0,38979.0,31983.048
676,31675.0,38862.0,31927.23
677,31675.0,39595.0,32018.752
678,31675.0,39190.0,31955.024
679,31675.0,39032.0,32038.618
680,31675.0,38852.0,31937.35
681,31675.0,38931.0,32026.196
682,31675.0,39194.0,32021.17
683,31675.0,39036.0,31911.55
684,31675.0,39138.0,31945.992
685,31675.0,39111.0,32039.926
686,31675.0,39082.0,31922.238
687,31675.0,39062.0,31870.026
688,31675.0,38678.0,31990.7
689,31675.0,39300.0,32048.446
690,31675.0,39411.0,32028.62
691,31675.0,39395.0,31920.302
692,31675.0,39417.0,32060.174
693,31675.0,37880.0,31965.304
694,31675.0,38927.0,31926.018
695,31675.0,38942.0,32012.712
696,31675.0,38936.0,31971.13
697,31675.0,39417.0,31968.698
698,31675.0,37902.0,31963.636
699,31675.0,39293.0,31926.292
700,31675.0,37466.0,31828.612
701,31675.0,38191.0,31937.848
702,31675.0,38296.0,31939.234
703,31675.0,39452.0,31939.164
704,31675.0,38260.0,31923.516
705,31675.0,38432.0,31926.462
706,31675.0,38812.0,32005.022
707,31675.0,38709.0,31917.64
708,31675.0,39089.0,31926.112
709,31675.0,38875.0,32019.104
710,31675.0,38765.0,32015.392
711,31675.0,39074.0,31940.182
712,31675.0,38155.0,31996.75
713,31675.0,38578.0,31931.334
714,31675.0,39294.0,32069.742
715,31675.0,39001.0,31950.012
716,31675.0,38408.0,31923.476
717,31675.0,38734.0,31979.084
718,31675.0,38613.0,31967.314
719,31675.0,37457.0,31865.726
720,31675.0,38840.0,31904.416
721,31675.0,37842.0,31954.542
722,31675.0,39294.0,32002.766
723,31675.0,38300.0,31964.804
724,31675.0,39190.0,31978.406
725,31675.0,38274.0,31957.742
726,31675.0,38734.0,31902.2
727,31675.0,39106.0,31987.002
728,31675.0,39012.0,31977.568
729,31675.0,38506.0,31906.006
730,31675.0,38645.0,31999.422
731,31675.0,39185.0,31998.712
732,31675.0,38657.0,31954.076
733,31675.0,38890.0,32024.28
734,31675.0,39345.0,32023.684
735,31675.0,41891.0,32055.512
736,31675.0,39595.0,31957.746
737,31675.0,39248.0,31954.008
738,31675.0,38918.0,31894.196
739,31675.0,37910.0,31989.5
740,31675.0,38656.0,31972.906
741,31675.0,38354.0,31927.362
742,31675.0,39192.0,31958.728
743,31675.0,39065.0,32006.062
744,31675.0,39238.0,32033.452
745,31675.0,39096.0,31897.766
746,31675.0,38466.0,31917.912
747,31675.0,37731.0,31938.0
748,31675.0,38154.0,31980.618
749,31675.0,37983.0,31909.77
750,31675.0,38655.0,31946.2
751,31675.0,38518.0,31957.484
752,31675.0,39035.0,31936.502
753,31675.0,38466.0,32047.012
754,31675.0,39147.0,31967.018
755,31675.0,38125.0,31949.448
756,31675.0,37382.0,31951.948
757,31675.0,38393.0,31944.522
758,31675.0,38686.0,32045.696
759,31675.0,38755.0,31939.102
760,31675.0,37870.0,31898.692
761,31595.0,39032.0,31912.402
762,31595.0,38405.0,31968.244
763,31595.0,38565.0,31896.028
764,31595.0,38864.0,31920.716
765,31595.0,39104.0,31930.424
766,31595.0,38843.0,31826.14
767,31595.0,38672.0,31880.618
768,31595.0,38760.0,31870.006
